CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,MARKET NAME,STATUS,DISPLAYED,DISPORDER,TAX RATE,LIVE PRICE,STARTING PRICE,FORECAST,TRICAST,EACH-WAY,PLACE,NUM PLACES,PLACE FRACTION,TERMS WITH BET,ACC MIN,ACC MAX,HANDICAP,LIAB LIMIT,EXT KEY,CHANNELS,AP,BET_IN_RUN,CASHOUT AVAILABLE
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 30:00 - 34:59",A,Y,2698,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 30:00 - 34:59",A,Y,2699,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 30:00 - 34:59",A,Y,2700,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 30:00 - 34:59",A,Y,2701,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 30:00 - 34:59",A,Y,2702,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 31:00 - 35:59",A,Y,2703,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 31:00 - 35:59",A,Y,2704,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 31:00 - 35:59",A,Y,2705,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 31:00 - 35:59",A,Y,2706,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 31:00 - 35:59",A,Y,2707,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 31:00 - 35:59",A,Y,2708,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 31:00 - 35:59",A,Y,2709,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 32:00 - 36:59",A,Y,2710,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 32:00 - 36:59",A,Y,2711,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 32:00 - 36:59",A,Y,2712,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 32:00 - 36:59",A,Y,2713,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 32:00 - 36:59",A,Y,2714,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 32:00 - 36:59",A,Y,2715,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 32:00 - 36:59",A,Y,2716,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 33:00 - 37:59",A,Y,2717,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 33:00 - 37:59",A,Y,2718,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 33:00 - 37:59",A,Y,2719,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 33:00 - 37:59",A,Y,2720,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 33:00 - 37:59",A,Y,2721,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 33:00 - 37:59",A,Y,2722,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 33:00 - 37:59",A,Y,2723,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 34:00 - 38:59",A,Y,2724,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 34:00 - 38:59",A,Y,2725,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 34:00 - 38:59",A,Y,2726,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 34:00 - 38:59",A,Y,2727,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 34:00 - 38:59",A,Y,2728,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 34:00 - 38:59",A,Y,2729,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 34:00 - 38:59",A,Y,2730,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 35:00 - 39:59",A,Y,2731,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 35:00 - 39:59",A,Y,2732,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 35:00 - 39:59",A,Y,2733,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 35:00 - 39:59",A,Y,2734,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 35:00 - 39:59",A,Y,2735,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 35:00 - 39:59",A,Y,2736,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 35:00 - 39:59",A,Y,2737,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 36:00 - 40:59",A,Y,2738,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 36:00 - 40:59",A,Y,2739,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 36:00 - 40:59",A,Y,2740,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 36:00 - 40:59",A,Y,2741,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 36:00 - 40:59",A,Y,2742,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 36:00 - 40:59",A,Y,2743,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 36:00 - 40:59",A,Y,2744,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 37:00 - 41:59",A,Y,2745,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 37:00 - 41:59",A,Y,2746,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 37:00 - 41:59",A,Y,2747,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 37:00 - 41:59",A,Y,2748,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 37:00 - 41:59",A,Y,2749,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 37:00 - 41:59",A,Y,2750,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 37:00 - 41:59",A,Y,2751,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 38:00 - 42:59",A,Y,2752,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 38:00 - 42:59",A,Y,2753,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 38:00 - 42:59",A,Y,2754,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 38:00 - 42:59",A,Y,2755,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 38:00 - 42:59",A,Y,2756,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 38:00 - 42:59",A,Y,2757,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 38:00 - 42:59",A,Y,2758,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 39:00 - 43:59",A,Y,2759,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 39:00 - 43:59",A,Y,2760,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 39:00 - 43:59",A,Y,2761,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 39:00 - 43:59",A,Y,2762,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 39:00 - 43:59",A,Y,2763,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 39:00 - 43:59",A,Y,2764,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 39:00 - 43:59",A,Y,2765,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 40:00 - 44:59",A,Y,2766,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 40:00 - 44:59",A,Y,2767,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 40:00 - 44:59",A,Y,2768,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 40:00 - 44:59",A,Y,2769,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 40:00 - 44:59",A,Y,2770,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 40:00 - 44:59",A,Y,2771,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 40:00 - 44:59",A,Y,2772,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 45:00 - 49:59",A,Y,2773,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 45:00 - 49:59",A,Y,2774,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 45:00 - 49:59",A,Y,2775,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 45:00 - 49:59",A,Y,2777,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 46:00 - 50:59",A,Y,2780,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 46:00 - 50:59",A,Y,2781,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 46:00 - 50:59",A,Y,2782,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 46:00 - 50:59",A,Y,2783,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 46:00 - 50:59",A,Y,2784,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 46:00 - 50:59",A,Y,2785,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 46:00 - 50:59",A,Y,2786,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 47:00 - 51:59",A,Y,2787,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 47:00 - 51:59",A,Y,2788,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 47:00 - 51:59",A,Y,2789,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 47:00 - 51:59",A,Y,2790,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 47:00 - 51:59",A,Y,2791,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 47:00 - 51:59",A,Y,2792,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 47:00 - 51:59",A,Y,2793,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Will There Be A Goal Scored?|","|GOAL scored in the next 5 minutes?| 48:00 - 52:59",A,Y,2794,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CORNER awarded in the next 5 minutes?|","|CORNER awarded in the next 5 minutes?| 48:00 - 52:59",A,Y,2795,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Over / Under 1.5 CORNERS in the next 5 minutes?|","|Over/Under 1.5 CORNERS in the next 5 minutes?| 48:00 - 52:59",A,Y,2796,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - CARD shown in the next 5 minutes?|","|CARD shown in the next 5 minutes?| 48:00 - 52:59",A,Y,2797,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - PENALTY awarded in the next 5 minutes?|","|PENALTY awarded in the next 5 minutes?| 48:00 - 52:59",A,Y,2798,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - What will happen FIRST in the next 5 minutes?|","|What will happen FIRST in the next 5 minutes?| 48:00 - 52:59",A,Y,2799,,,,,,,,,,,1,1,,,,,,Y,N
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|5 minute Markets - Match Action in the next 5 minutes|","|Match Action in the next 5 minutes| 48:00 - 52:59",A,Y,2800,,,,,,,,,,,1,1,,,,,,Y,N
