CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,SELECTION,STATUS,DISPLAYED,DISPORDER,MIN BET,MAX BET,MAX TOTAL,STK/LBT,LIVE PRICE,SP GUIDE,FB RESULT,EXT KEY,MULT KEY,CHANNELS
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 1st To 15th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 16th To 30th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 16th To 30th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 31st Minute To Half Time?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 31st Minute To Half Time?|","|No|",A,Y,20,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 46th To 60th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 46th To 60th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 61st To 75th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 61st To 75th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 76th Minute To Full Time?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamA| |Card - 76th Minute To Full Time?|","|No|",A,Y,20,0.03,,,L,1/100,,,,MNC,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 1st To 15th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 1st To 15th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 16th To 30th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 16th To 30th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 31st Minute To Half Time?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 31st Minute To Half Time?|","|No|",A,Y,20,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 46th To 60th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 46th To 60th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 61st To 75th Minute?|","|Yes|",A,Y,10,0.03,,,L,1/100,,,,EVE,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|$teamB| |Card - 61st To 75th Minute?|","|No|",A,Y,20,0.03,,,L,1/100,,,,EVE,
