CATEGORY,CLASS,TYPE,NAME,DATE/TIME,MARKET,SELECTION,STATUS,DISPLAYED,DISPORDER,MIN BET,MAX BET,MAX TOTAL,STK/LBT,LIVE PRICE,SP GUIDE,FB RESULT,EXT KEY,MULT KEY,CHANNELS
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 22:00 - 26:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 23:00 - 27:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 23:00 - 27:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 23:00 - 27:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 23:00 - 27:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 23:00 - 27:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 24:00 - 28:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 24:00 - 28:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 24:00 - 28:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 24:00 - 28:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 24:00 - 28:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 25:00 - 29:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 25:00 - 29:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 25:00 - 29:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 25:00 - 29:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 25:00 - 29:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 26:00 - 30:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 26:00 - 30:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 26:00 - 30:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 26:00 - 30:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 26:00 - 30:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 27:00 - 31:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 27:00 - 31:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 27:00 - 31:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 27:00 - 31:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 27:00 - 31:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 28:00 - 32:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 28:00 - 32:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 28:00 - 32:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 28:00 - 32:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 28:00 - 32:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 29:00 - 33:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 29:00 - 33:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 29:00 - 33:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 29:00 - 33:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 29:00 - 33:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 30:00 - 34:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 30:00 - 34:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 30:00 - 34:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 30:00 - 34:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 30:00 - 34:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 31:00 - 35:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 31:00 - 35:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 31:00 - 35:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 31:00 - 35:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 31:00 - 35:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 32:00 - 36:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 32:00 - 36:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 32:00 - 36:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 32:00 - 36:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 32:00 - 36:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 33:00 - 37:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 33:00 - 37:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 33:00 - 37:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 33:00 - 37:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 33:00 - 37:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 34:00 - 38:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 34:00 - 38:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 34:00 - 38:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 34:00 - 38:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 34:00 - 38:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 35:00 - 39:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 35:00 - 39:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 35:00 - 39:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 35:00 - 39:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 35:00 - 39:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 36:00 - 40:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 36:00 - 40:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 36:00 - 40:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 36:00 - 40:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 36:00 - 40:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 37:00 - 41:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 37:00 - 41:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 37:00 - 41:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 37:00 - 41:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 37:00 - 41:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 38:00 - 42:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 38:00 - 42:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 38:00 - 42:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 38:00 - 42:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 38:00 - 42:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 39:00 - 43:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 39:00 - 43:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 39:00 - 43:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 39:00 - 43:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 39:00 - 43:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 40:00 - 44:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 40:00 - 44:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 40:00 - 44:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 40:00 - 44:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 40:00 - 44:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 45:00 - 49:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 45:00 - 49:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 45:00 - 49:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 45:00 - 49:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 45:00 - 49:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 46:00 - 50:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 46:00 - 50:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 46:00 - 50:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 46:00 - 50:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 46:00 - 50:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 47:00 - 51:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 47:00 - 51:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 47:00 - 51:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 47:00 - 51:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 47:00 - 51:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 48:00 - 52:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 48:00 - 52:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 48:00 - 52:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 48:00 - 52:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 48:00 - 52:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 49:00 - 53:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 49:00 - 53:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 49:00 - 53:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 49:00 - 53:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 49:00 - 53:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 50:00 - 54:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 50:00 - 54:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 50:00 - 54:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 50:00 - 54:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 50:00 - 54:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 51:00 - 55:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 51:00 - 55:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 51:00 - 55:59","|Card|",A,Y,20,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 51:00 - 55:59","|Penalty|",A,Y,30,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 51:00 - 55:59","|None|",A,Y,40,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 52:00 - 56:59","|Goal|",A,Y,0,0.03,,,L,1/100,,,,,
FOOTBALL,"|$sport|","|$competition|","|$teamA| |vs| |$teamB|",$eventStartTime,"|What will happen FIRST in the next 5 minutes?| 52:00 - 56:59","|Corner|",A,Y,10,0.03,,,L,1/100,,,,,
